codanum,autovpkcodastr,autovbycoda,mismatchN,mismatchpct,meandist_pk1,meandist_pk2,meandiff_pk1,meandiff_pk2,focal,whale,codatype,Duration,handv,URN,AIS_Data
6495,aaaaa,a,0,0.0,644.53125,,234.375,,True,FORK,1+1+3,1.330075,a,0,0
6496,aaaaa,a,0,0.0,117.1875,,58.59375,,True,FORK,1+1+3,1.3260365,a,0,0
6497,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2996083,a,0,0
6500,aaaaa,a,0,0.0,58.59375,,58.59375,,True,FORK,1+1+3,1.261975,i,0,0
6501,aaiia,?,2,0.4,937.5,,410.15625,,True,FORK,1+1+3,1.2488,i,0,0
6502,aaaaa,a,0,0.0,175.78125,,58.59375,,True,FORK,1+1+3,1.2465667,a,0,0
6509,aaaaa,a,0,0.0,234.375,,58.59375,,True,FORK,1+1+3,1.2045666,a,0,0
6510,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2031333,a,0,0
6511,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,1+1+3,1.2751083,a,0,0
6512,aaaaa,a,0,0.0,234.375,,58.59375,,True,FORK,1+1+3,1.2618334,a,0,0
6513,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2998583,a,0,0
6514,aaaaa,a,0,0.0,175.78125,,58.59375,,True,FORK,1+1+3,1.3204667,a,0,0
6578,aaaaaa,a,0,0.0,140.625,,93.75,,True,FORK,6i,0.523925,a,0,0
6579,aaaaaaaa,a,0,0.0,368.30357142857144,,100.44642857142857,,True,FORK,8i,0.67705,a,0,0
6580,aaaaaaaaa,a,0,0.0,263.671875,,146.484375,,True,FORK,9i,0.7117167,a,0,0
6582,iiaaa,?,2,0.4,585.9375,,175.78125,,True,FORK,1+1+3,0.7823666,i,1,-1
6583,aaiaa,?,1,0.2,0.0,,0.0,,True,FORK,1+1+3,0.8254166,i,1,-1
6584,aaiii,?,2,0.4,644.53125,,703.125,,True,FORK,1+1+3,0.7618583,i,1,-1
6585,aaaaa,a,0,0.0,644.53125,,292.96875,,True,FORK,1+1+3,0.7944679,i,1,-1
6586,aiaiii,?,2,0.3333333333333333,1500.0,,515.625,,True,FORK,6-NOISE,1.0240417,i,1,-1
6587,aiaii,?,2,0.4,1640.625,,937.5,,True,FORK,1+1+3,0.8040417,i,1,-1
6588,iiiii,i,0,0.0,644.53125,351.5625,175.78125,117.1875,True,FORK,1+1+3,0.738475,i,1,-1
6589,iiiii,i,0,0.0,410.15625,58.59375,234.375,58.59375,True,FORK,1+1+3,0.7623166,i,1,-1
6590,iiiii,i,0,0.0,468.75,117.1875,234.375,58.59375,True,FORK,1+1+3,0.8043667,i,1,-1
6591,iiiii,i,0,0.0,0.0,175.78125,0.0,175.78125,True,FORK,1+1+3,0.8500333,i,1,-1
6592,iiiii,i,0,0.0,58.59375,117.1875,117.1875,58.59375,True,FORK,1+1+3,0.900125,i,1,-1
6593,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,FORK,1+1+3,0.9329917,i,0,0
6594,aaiia,?,2,0.4,1347.65625,,937.5,,True,FORK,1+1+3,0.9717584,i,0,0
6595,aiiii,?,1,0.2,1640.625,,410.15625,,True,FORK,1+1+3,0.9998,i,0,0
6596,aiaaa,?,1,0.2,1347.65625,,996.09375,,True,FORK,1+1+3,0.9838975,i,0,0
6597,iiaaa,?,2,0.4,234.375,,58.59375,,True,FORK,1+1+3,0.9981667,i,0,0
6598,aiiii,?,1,0.2,2050.78125,,527.34375,,True,FORK,1+1+3,1.0166084,i,0,0
6599,iaaai,?,2,0.4,58.59375,,58.59375,,True,FORK,1+1+3,1.0250167,i,0,0
6600,iaiii,?,1,0.2,58.59375,,117.1875,,True,FORK,1+1+3,1.0894333,i,0,0
6601,aaaia,?,1,0.2,292.96875,,175.78125,,True,FORK,1+1+3,1.0808167,i,0,0
6621,aaaaa,a,0,0.0,175.78125,,292.96875,,True,FORK,1+1+3,1.2803,a,1,-1
6622,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.3142333,a,1,-1
6623,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.3190417,a,1,-1
6624,aaaaa,a,0,0.0,58.59375,,117.1875,,True,FORK,1+1+3,1.277225,a,0,0
6625,aaaaa,a,0,0.0,292.96875,,175.78125,,True,FORK,1+1+3,1.2821,a,0,0
6626,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,1+1+3,1.2557917,a,0,0
6627,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2859917,a,0,0
6628,aaaaa,a,0,0.0,175.78125,,175.78125,,True,FORK,1+1+3,1.25155,a,0,0
6629,aaaaa,a,0,0.0,117.1875,,175.78125,,True,FORK,1+1+3,1.2526416,a,0,0
6630,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2709667,a,0,0
6631,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2365334,a,0,0
6632,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2219667,a,0,0
6633,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2018227,a,0,0
6634,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,1+1+3,1.2266416,a,0,0
6635,aaaaa,a,0,0.0,58.59375,,117.1875,,True,FORK,1+1+3,1.2481584,a,0,0
6636,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2688504,a,0,0
6637,iiiaa,?,2,0.4,3046.875,,820.3125,,True,FORK,1+1+3,1.1718321,,0,0
6638,aaiii,?,2,0.4,585.9375,,234.375,,True,FORK,1+1+3,1.266275,i,0,0
6639,iiiii,i,0,0.0,58.59375,117.1875,58.59375,117.1875,True,FORK,1+1+3,1.28115,i,0,0
6640,aaiii,?,2,0.4,58.59375,,58.59375,,True,FORK,1+1+3,1.2727833,i,0,0
6641,iiiii,i,0,0.0,175.78125,117.1875,117.1875,58.59375,True,FORK,1+1+3,1.2759674,i,0,0
6642,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2856583,a,0,0
6643,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2931333,a,0,0
6644,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.1904192,,0,0
6645,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.1809584,,0,0
6646,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.1562417,i,0,0
6647,aaaaa,a,0,0.0,58.59375,,117.1875,,True,FORK,1+1+3,1.302925,i,0,0
6648,iaaaa,?,1,0.2,58.59375,,117.1875,,True,FORK,1+1+3,1.2842167,i,0,0
6649,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.2831334,i,0,0
6650,aaaaaaa,a,0,0.0,234.375,,156.25,,True,FORK,7D2,1.6034416,i,0,0
6651,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.1783,a,0,0
6652,aaaaa,a,0,0.0,878.90625,,234.375,,True,FORK,1+1+3,1.1784333,a,0,0
6653,aaaaa,a,0,0.0,175.78125,,175.78125,,True,FORK,1+1+3,1.1355,a,0,0
6675,aaaaaaaaa,a,0,0.0,1142.578125,,263.671875,,True,FORK,9i,0.3850584,a,0,0
6676,aaaaaaaaa,a,0,0.0,644.53125,,205.078125,,True,FORK,9i,0.4015,a,0,0
6677,aaaaaaaaa,a,0,0.0,58.59375,,29.296875,,True,FORK,9i,0.426925,a,0,0
6678,aaaaaaaaa,a,0,0.0,791.015625,,205.078125,,True,FORK,9i,0.4140833,a,0,0
6681,aaaaa,a,0,0.0,117.1875,,175.78125,,True,FORK,5R2,0.5169,a,0,0
6682,aaaaa,a,0,0.0,351.5625,,117.1875,,True,FORK,5R2,0.5201416,a,0,0
6683,aaaaa,a,0,0.0,175.78125,,175.78125,,True,FORK,5R2,0.52085,a,0,0
6684,aaaaa,a,0,0.0,175.78125,,117.1875,,True,FORK,5R2,0.4984416,a,0,0
6685,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,5R2,0.4958666,a,0,0
6686,aaaaa,a,0,0.0,292.96875,,175.78125,,True,FORK,5R2,0.4852416,a,0,0
6688,iaiii,?,1,0.2,644.53125,,175.78125,,True,FORK,1+1+3,0.8372,i,0,0
6689,iiiii,i,0,0.0,117.1875,351.5625,58.59375,410.15625,True,FORK,1+1+3,0.7987834,i,0,0
6690,iiiii,i,0,0.0,58.59375,117.1875,117.1875,175.78125,True,FORK,1+1+3,0.8128416,i,0,0
6691,iiiii,i,0,0.0,0.0,175.78125,0.0,175.78125,True,FORK,1+1+3,0.828525,i,0,0
6692,iiiii,i,0,0.0,0.0,234.375,0.0,175.78125,True,FORK,1+1+3,0.824425,i,0,0
6693,iiiii,i,0,0.0,175.78125,117.1875,58.59375,58.59375,True,FORK,1+1+3,0.7848583,i,0,0
6694,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,5R2,0.5439584,a,0,0
6695,aaaaa,a,0,0.0,175.78125,,58.59375,,True,FORK,5R2,0.5487166,a,0,0
6696,aaaaa,a,0,0.0,527.34375,,175.78125,,True,FORK,5-NOISE,0.6982147,a,0,0
6697,aaaaa,a,0,0.0,117.1875,,175.78125,,True,FORK,1+1+3,0.7722083,a,0,0
6698,aaaaa,a,0,0.0,234.375,,175.78125,,True,FORK,1+1+3,1.1649,a,0,0
6699,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,1+1+3,1.161175,a,0,0
6700,aaaaa,a,0,0.0,175.78125,,234.375,,True,FORK,1+1+3,1.1399583,a,0,0
6701,aaaaa,a,0,0.0,175.78125,,58.59375,,True,FORK,1+1+3,1.1531584,a,0,0
6702,aaaaa,a,0,0.0,292.96875,,175.78125,,True,FORK,1+1+3,1.13155,a,0,0
6703,aaaaa,a,0,0.0,292.96875,,175.78125,,True,FORK,1+1+3,1.25605,a,0,0
6704,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,1+1+3,1.19745,a,0,0
6705,aaaaa,a,0,0.0,175.78125,,175.78125,,True,FORK,1+1+3,1.2336584,a,0,0
6706,aaaaa,a,0,0.0,117.1875,,58.59375,,True,FORK,1+1+3,1.2559917,a,0,0
6707,aaaaa,a,0,0.0,175.78125,,58.59375,,True,FORK,1+1+3,1.24645,a,0,0
6708,aaaaa,a,0,0.0,58.59375,,58.59375,,True,FORK,1+1+3,1.254775,a,0,0
6709,aaaaii,?,2,0.3333333333333333,984.375,,234.375,,True,FORK,6-NOISE,1.5032083,i,0,0
6710,iiiaai,?,2,0.3333333333333333,93.75,,93.75,,True,FORK,6-NOISE,1.4693917,i,0,0
6711,iiiiaaa,?,3,0.42857142857142855,156.25,,78.125,,True,FORK,7D2,1.5676917,i,0,0
6712,iaaaaai,?,2,0.2857142857142857,117.1875,,39.0625,,True,FORK,7D2,1.5293167,i,0,0
6713,iiiiiiiii,i,0,0.0,263.671875,205.078125,117.1875,146.484375,True,FORK,9-NOISE,1.7775667,i,0,0
6714,iiiii,i,0,0.0,292.96875,292.96875,175.78125,292.96875,True,FORK,1+1+3,1.0961417,i,0,0
6715,iiiii,i,0,0.0,234.375,410.15625,58.59375,117.1875,True,FORK,1+1+3,1.121675,i,0,0
6716,iiiii,i,0,0.0,117.1875,117.1875,58.59375,117.1875,True,FORK,1+1+3,1.0168334,i,0,0
6717,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,FORK,1+1+3,0.9860084,i,0,0
6718,iiiii,i,0,0.0,0.0,234.375,0.0,58.59375,True,FORK,1+1+3,1.011075,i,0,0
6719,iiiii,i,0,0.0,0.0,234.375,0.0,117.1875,True,FORK,1+1+3,1.002025,i,0,0
6720,iiiii,i,0,0.0,117.1875,117.1875,175.78125,175.78125,True,FORK,1+1+3,0.9974917,i,0,0
6721,iiiii,i,0,0.0,58.59375,117.1875,117.1875,117.1875,True,FORK,1+1+3,1.0103417,i,0,0
6763,aaaaa,a,0,0.0,644.53125,,292.96875,,True,FORK,1+1+3,1.3368834,a,0,0
6764,aaaaa,a,0,0.0,351.5625,,117.1875,,True,FORK,1+1+3,1.2738917,a,0,0
6765,aaaaa,a,0,0.0,117.1875,,234.375,,True,FORK,1+1+3,1.2885333,a,0,0
6766,aaaaa,a,0,0.0,234.375,,234.375,,True,FORK,1+1+3,1.32125,a,0,0
6767,aaaaa,a,0,0.0,527.34375,,175.78125,,True,FORK,1+1+3,1.301675,a,0,0
6768,aaaaa,a,0,0.0,292.96875,,117.1875,,True,FORK,1+1+3,1.335725,a,0,0
6769,aaaaa,a,0,0.0,58.59375,,58.59375,,True,FORK,1+1+3,1.3247002,a,0,0
6770,iaaia,?,2,0.4,58.59375,,117.1875,,True,FORK,1+1+3,1.2874395,i,0,0
6771,aaaia,?,1,0.2,58.59375,,117.1875,,True,FORK,1+1+3,1.294625,i,0,0
6772,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,1+1+3,1.33655,i,0,0
6773,iaiii,?,1,0.2,175.78125,,58.59375,,True,FORK,1+1+3,1.2991667,i,0,0
6782,aaaaa,a,0,0.0,234.375,,468.75,,True,FORK,1+1+3,1.215575,a,0,0
6783,iiiiiii,i,0,0.0,312.5,78.125,117.1875,156.25,True,FORK,7D2,1.4242583,i,0,0
6784,iiiiiiii,i,0,0.0,267.85714285714283,0.0,100.44642857142857,0.0,True,FORK,8D,1.4060167,i,0,0
6785,iiiiiii,i,0,0.0,195.3125,234.375,39.0625,39.0625,True,FORK,7D2,1.4148167,i,0,0
6794,aaaaa,a,0,0.0,1054.6875,,292.96875,,True,FORK,5R2,0.4901667,a,0,1*
6795,aaaaa,a,0,0.0,117.1875,,58.59375,,True,FORK,5R2,0.4837,a,0,1*
6796,aaaaa,a,0,0.0,234.375,,58.59375,,True,FORK,5R2,0.4988667,a,0,1*
6797,aaaaa,a,0,0.0,58.59375,,58.59375,,True,FORK,5R2,0.477284,a,0,1*
6798,aaaaa,a,0,0.0,117.1875,,175.78125,,True,FORK,5R2,0.5027834,a,0,1*
6799,aaaaa,a,0,0.0,58.59375,,58.59375,,True,FORK,5R2,0.486575,a,0,1*
6805,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,5R2,0.480025,a,0,1*
6806,aaaaa,a,0,0.0,175.78125,,58.59375,,True,FORK,5R2,0.4970166,a,0,1*
6807,aaaaa,a,0,0.0,0.0,,0.0,,True,FORK,5R2,0.520275,a,0,1*
6808,aaaaa,a,0,0.0,175.78125,,117.1875,,True,FORK,5R2,0.5105917,a,0,1*
6809,aaaaa,a,0,0.0,175.78125,,175.78125,,True,FORK,5R2,0.5006833,a,0,1*
6810,aaaaa,a,0,0.0,351.5625,,468.75,,True,FORK,5R2,0.4904917,a,0,1
6811,aaaaa,a,0,0.0,820.3125,,292.96875,,True,FORK,5R2,0.4940917,a,0,1
6812,aaaaaa,a,0,0.0,468.75,,93.75,,True,FORK,6i,0.6410584,a,0,1
6813,aaaaa,a,0,0.0,468.75,,117.1875,,True,FORK,5R2,0.4718501,a,0,1
6814,aaaaa,a,0,0.0,292.96875,,175.78125,,True,FORK,5R2,0.46625,a,0,1
6815,aaaaa,a,0,0.0,58.59375,,117.1875,,True,FORK,5R2,0.4618,a,0,1
6817,iaaaa,?,1,0.2,468.75,,117.1875,,True,FORK,1+1+3,0.8057833,i,0,1
6818,iaaaa,?,1,0.2,0.0,,0.0,,True,FORK,1+1+3,0.7898834,i,0,1
6819,iaaaa,?,1,0.2,0.0,,0.0,,True,FORK,1+1+3,0.7407666,i,0,1
6820,iaaaa,?,1,0.2,0.0,,0.0,,True,FORK,1+1+3,0.7728752,i,0,1
6832,aaaii,?,2,0.4,585.9375,,585.9375,,True,FORK,1+1+3,1.23535,a,0,1
6833,aaaaa,a,0,0.0,996.09375,,468.75,,True,FORK,1+1+3,1.2256084,a,0,1
6834,aaiii,?,2,0.4,996.09375,,292.96875,,True,FORK,1+1+3,1.24035,a,0,1
6835,aaaaa,a,0,0.0,175.78125,,234.375,,True,FORK,1+1+3,1.2427417,a,0,1
6836,aaaii,?,2,0.4,761.71875,,468.75,,True,FORK,1+1+3,1.2671333,a,0,1
6837,iaaaa,?,1,0.2,1289.0625,,351.5625,,True,FORK,1+1+3,1.2538833,a,0,1
6838,aiaaa,?,1,0.2,644.53125,,1230.46875,,True,FORK,1+1+3,1.254825,a,0,1
6839,aaiai,?,2,0.4,1523.4375,,1875.0,,True,FORK,1+1+3,1.2556883,a,0,1
6840,aaaaa,a,0,0.0,351.5625,,351.5625,,True,FORK,1+1+3,1.2605083,a,0,1
6841,aaaia,?,1,0.2,527.34375,,996.09375,,True,FORK,1+1+3,1.269425,a,0,1
6842,iaaaa,?,1,0.2,820.3125,,410.15625,,True,FORK,1+1+3,1.2473417,a,0,1
6843,aaiaa,?,1,0.2,527.34375,,878.90625,,True,FORK,1+1+3,1.2642084,a,0,1
6844,iiiia,?,1,0.2,644.53125,,410.15625,,True,FORK,1+1+3,1.2613,a,0,1
6859,aaiii,?,2,0.4,1171.875,,410.15625,,True,FORK,1+1+3,1.3402152,a,0,1
6860,aaiii,?,2,0.4,1699.21875,,527.34375,,True,FORK,1+1+3,1.2740451,a,0,1
6861,aaiii,?,2,0.4,1113.28125,,527.34375,,True,FORK,1+1+3,1.3172974,a,0,1
6866,aaaaa,a,0,0.0,234.375,,468.75,,True,FORK,1+1+3,1.3490416,a,0,0
6867,aaaaa,a,0,0.0,527.34375,,175.78125,,True,FORK,1+1+3,1.3244916,a,0,0
6868,aaaaa,a,0,0.0,292.96875,,175.78125,,True,FORK,1+1+3,1.3375834,a,0,0
6869,aaaaa,a,0,0.0,468.75,,117.1875,,True,FORK,1+1+3,1.3138,a,0,0
6870,aiaia,?,2,0.4,1406.25,,1816.40625,,True,FORK,1+1+3,1.2774,a,0,0
6871,iaiaa,?,2,0.4,820.3125,,937.5,,True,FORK,1+1+3,1.320675,a,0,0
6872,aaaaa,a,0,0.0,117.1875,,58.59375,,True,FORK,1+1+3,1.2428758,a,0,0
6873,aaaaa,a,0,0.0,292.96875,,117.1875,,True,FORK,1+1+3,1.2376333,a,0,0
6874,aaaaa,a,0,0.0,117.1875,,117.1875,,True,FORK,1+1+3,1.2293417,a,0,0
6887,aaaaa,a,0,0.0,527.34375,,468.75,,True,FORK,1+1+3,1.3656167,a,0,0
6888,aaaaa,a,0,0.0,234.375,,175.78125,,True,FORK,1+1+3,1.34805,a,0,0
6889,aaaaaaaa,a,0,0.0,870.5357142857143,,167.41071428571428,,True,FORK,8i,0.3511917,a,1,-1
6890,aaaaaaaa,a,0,0.0,1406.25,,334.82142857142856,,True,FORK,8i,0.356175,a,1,-1
6891,aaaaaaaaa,a,0,0.0,1201.171875,,205.078125,,True,FORK,9i,0.399975,a,1,-1
6892,aaaaaaaa,a,0,0.0,468.75,,200.89285714285714,,True,FORK,8i,0.3662416,a,1,-1
6893,iiiiiiiii,i,0,0.0,87.890625,410.15625,87.890625,234.375,True,PINCHY,9i,0.585725,i,1,-1
6894,iiiiiiiii,i,0,0.0,351.5625,878.90625,146.484375,205.078125,True,PINCHY,9i,0.6383083,i,1,-1
6895,iiiii,i,0,0.0,234.375,644.53125,58.59375,234.375,True,PINCHY,5R2,0.5067771,i,1,-1
6896,iiiii,i,0,0.0,292.96875,468.75,175.78125,117.1875,True,PINCHY,5R2,0.4788667,i,1,-1
6897,iiiii,i,0,0.0,1289.0625,1699.21875,585.9375,1230.46875,True,PINCHY,5R2,0.5400417,i,1,-1
6898,iiiii,i,0,0.0,0.0,58.59375,0.0,58.59375,True,PINCHY,1+1+3,1.0785417,i,1,-1
6899,iiiii,i,0,0.0,0.0,351.5625,0.0,117.1875,True,PINCHY,1+1+3,1.1786861,i,1,-1
6900,iaaaa,?,1,0.2,1816.40625,,468.75,,True,PINCHY,1+1+3,1.1852458,a,1,-1
6901,aaaai,?,1,0.2,878.90625,,996.09375,,True,PINCHY,1+1+3,1.1748703,a,1,-1
6902,aaaaa,a,0,0.0,117.1875,,117.1875,,True,PINCHY,1+1+3,1.1848333,a,1,-1
6903,aaaaa,a,0,0.0,58.59375,,117.1875,,True,PINCHY,1+1+3,1.1856,a,1,-1
6904,aaaaa,a,0,0.0,175.78125,,117.1875,,True,PINCHY,1+1+3,1.2150417,a,1,-1
6905,iiiii,i,0,0.0,0.0,292.96875,0.0,292.96875,True,PINCHY,1+1+3,0.9390916,i,1,-1
6906,iiiii,i,0,0.0,0.0,468.75,0.0,117.1875,True,PINCHY,1+1+3,1.0442583,i,1,-1
6907,iiiii,i,0,0.0,0.0,0.0,0.0,0.0,True,PINCHY,1+1+3,1.174525,i,1,-1
6908,iiiii,i,0,0.0,58.59375,117.1875,117.1875,175.78125,True,PINCHY,1+1+3,1.2054333,i,1,-1
6909,iiiii,i,0,0.0,58.59375,292.96875,117.1875,175.78125,True,PINCHY,1+1+3,1.24815,i,1,-1
6910,iiiii,i,0,0.0,58.59375,234.375,117.1875,58.59375,True,PINCHY,1+1+3,1.2559417,i,1,-1
6911,iiiii,i,0,0.0,58.59375,0.0,117.1875,0.0,True,PINCHY,1+1+3,1.2924,i,1,-1
6912,aaaaa,a,0,0.0,585.9375,,175.78125,,True,PINCHY,1+1+3,1.315475,a,1,-1
6913,aaaaa,a,0,0.0,175.78125,,58.59375,,True,PINCHY,1+1+3,1.3000166,a,1,-1
6914,iiiii,i,0,0.0,292.96875,468.75,175.78125,175.78125,True,PINCHY,1+1+3,1.2400167,i,0,0
6930,aaaaa,a,0,0.0,234.375,,351.5625,,True,PINCHY,1+1+3,1.2330978,a,0,0
6931,aaaaa,a,0,0.0,234.375,,234.375,,True,PINCHY,1+1+3,1.2414952,a,0,0
6932,iiiii,i,0,0.0,0.0,117.1875,0.0,117.1875,True,PINCHY,1+1+3,1.233825,i,0,0
6933,iiiii,i,0,0.0,0.0,58.59375,0.0,58.59375,True,PINCHY,1+1+3,1.24485,i,0,0
6934,iiiii,i,0,0.0,234.375,0.0,58.59375,0.0,True,PINCHY,1+1+3,1.263225,i,0,0
